year_film,year_ceremony,ceremony,category,name,film,winner
1949,1950,22,SHORT SUBJECT (One-reel),"Pete Smith, Producer",Water Trix,False
1949,1950,22,SHORT SUBJECT (Two-reel),"William Lasky, Producer",The Boy and the Eagle,False
1949,1950,22,SHORT SUBJECT (Two-reel),"Irving Allen, Producer",Chase of Death,False
1949,1950,22,SHORT SUBJECT (Two-reel),"Gordon Hollingshead, Producer",The Grass Is Always Greener,False
1949,1950,22,SHORT SUBJECT (Two-reel),"Gordon Hollingshead, Producer",Snow Carnival,False
1949,1950,22,SHORT SUBJECT (Two-reel),"Gaston Diehl and Robert Haessens, Producers",Van Gogh,True
1949,1950,22,SOUND RECORDING,"Universal-International Studio Sound Department, Leslie I. Carey, Sound Director","Once More, My Darling",False
1949,1950,22,SOUND RECORDING,"Republic Studio Sound Department, Daniel J. Bloomberg, Sound Director",Sands of Iwo Jima,False
1949,1950,22,SOUND RECORDING,"20th Century-Fox Studio Sound Department, Thomas T. Moulton, Sound Director",Twelve O'Clock High,True
1949,1950,22,SPECIAL EFFECTS,ARKO Productions,Mighty Joe Young,True
1949,1950,22,SPECIAL EFFECTS,Walter Wanger Pictures,Tulsa,False
1949,1950,22,WRITING (Motion Picture Story),Clare Boothe Luce,Come to the Stable,False
1949,1950,22,WRITING (Motion Picture Story),"Shirley W. Smith, Valentine Davies",It Happens Every Spring,False
1949,1950,22,WRITING (Motion Picture Story),Harry Brown,Sands of Iwo Jima,False
1949,1950,22,WRITING (Motion Picture Story),Douglas Morrow,The Stratton Story,True
1949,1950,22,WRITING (Motion Picture Story),Virginia Kellogg,White Heat,False
1949,1950,22,WRITING (Screenplay),Robert Rossen,All the King's Men,False
1949,1950,22,WRITING (Screenplay),Cesare Zavattini,The Bicycle Thief,False
1949,1950,22,WRITING (Screenplay),Carl Foreman,Champion,False
1949,1950,22,WRITING (Screenplay),Graham Greene,The Fallen Idol,False
1949,1950,22,WRITING (Screenplay),Joseph L. Mankiewicz,A Letter to Three Wives,True
1949,1950,22,WRITING (Story and Screenplay),Robert Pirosh,Battleground,True
1949,1950,22,WRITING (Story and Screenplay),Sidney Buchman,Jolson Sings Again,False
1949,1950,22,WRITING (Story and Screenplay),"Alfred Hayes, Federico Fellini, Sergio Amidei, Marcello Pagliero, Roberto Rossellini",Paisan,False
1949,1950,22,WRITING (Story and Screenplay),T. E. B. Clarke,Passport to Pimlico,False
1949,1950,22,WRITING (Story and Screenplay),"Helen Levitt, Janice Loeb, Sidney Meyers",The Quiet One,False
1949,1950,22,SPECIAL FOREIGN LANGUAGE FILM AWARD, The Bicycle Thief - voted by the Academy Board of Governors as the most outstanding foreign language film released in the United States during 1949.,,True
1949,1950,22,SPECIAL AWARD, Bobby Driscoll,,True
1949,1950,22,SPECIAL AWARD, Fred Astaire for his unique artistry and his contributions to the technique of musical pictures.,,True
1949,1950,22,SPECIAL AWARD, Cecil B. DeMille,,True
1949,1950,22,SPECIAL AWARD, Jean Hersholt,,True
1950,1951,23,ACTOR,Louis Calhern,The Magnificent Yankee,False
1950,1951,23,ACTOR,José Ferrer,Cyrano de Bergerac,True
1950,1951,23,ACTOR,William Holden,Sunset Blvd.,False
1950,1951,23,ACTOR,James Stewart,Harvey,False
1950,1951,23,ACTOR,Spencer Tracy,Father of the Bride,False
1950,1951,23,ACTOR IN A SUPPORTING ROLE,Jeff Chandler,Broken Arrow,False
1950,1951,23,ACTOR IN A SUPPORTING ROLE,Edmund Gwenn,Mister 880,False
1950,1951,23,ACTOR IN A SUPPORTING ROLE,Sam Jaffe,The Asphalt Jungle,False
1950,1951,23,ACTOR IN A SUPPORTING ROLE,George Sanders,All about Eve,True
1950,1951,23,ACTOR IN A SUPPORTING ROLE,Erich von Stroheim,Sunset Blvd.,False
1950,1951,23,ACTRESS,Anne Baxter,All about Eve,False
1950,1951,23,ACTRESS,Bette Davis,All about Eve,False
1950,1951,23,ACTRESS,Judy Holliday,Born Yesterday,True
1950,1951,23,ACTRESS,Eleanor Parker,Caged,False
1950,1951,23,ACTRESS,Gloria Swanson,Sunset Blvd.,False
1950,1951,23,ACTRESS IN A SUPPORTING ROLE,Hope Emerson,Caged,False
1950,1951,23,ACTRESS IN A SUPPORTING ROLE,Celeste Holm,All about Eve,False
1950,1951,23,ACTRESS IN A SUPPORTING ROLE,Josephine Hull,Harvey,True
1950,1951,23,ACTRESS IN A SUPPORTING ROLE,Nancy Olson,Sunset Blvd.,False
1950,1951,23,ACTRESS IN A SUPPORTING ROLE,Thelma Ritter,All about Eve,False
1950,1951,23,ART DIRECTION (Black-and-White),"Art Direction:  Lyle Wheeler, George W. Davis;  Set Decoration:  Thomas Little, Walter M. Scott",All about Eve,False
1950,1951,23,ART DIRECTION (Black-and-White),"Art Direction:  Cedric Gibbons, Hans Peters;  Set Decoration:  Edwin B. Willis, Hugh Hunt",The Red Danube,False
1950,1951,23,ART DIRECTION (Black-and-White),"Art Direction:  Hans Dreier, John Meehan;  Set Decoration:  Sam Comer, Ray Moyer",Sunset Blvd.,True
1950,1951,23,ART DIRECTION (Color),"Art Direction:  Cedric Gibbons, Paul Groesse;  Set Decoration:  Edwin B. Willis, Richard A. Pefferle",Annie Get Your Gun,False
1950,1951,23,ART DIRECTION (Color),Art Direction:  Ernst Fegte;  Set Decoration:  George Sawley,Destination Moon,False
1950,1951,23,ART DIRECTION (Color),"Art Direction:  Hans Dreier, Walter Tyler;  Set Decoration:  Sam Comer, Ray Moyer",Samson and Delilah,True
1950,1951,23,CINEMATOGRAPHY (Black-and-White),Milton Krasner,All about Eve,False
1950,1951,23,CINEMATOGRAPHY (Black-and-White),Harold Rosson,The Asphalt Jungle,False
1950,1951,23,CINEMATOGRAPHY (Black-and-White),Victor Milner,The Furies,False
1950,1951,23,CINEMATOGRAPHY (Black-and-White),John F. Seitz,Sunset Blvd.,False
1950,1951,23,CINEMATOGRAPHY (Black-and-White),Robert Krasker,The Third Man,True
1950,1951,23,CINEMATOGRAPHY (Color),Charles Rosher,Annie Get Your Gun,False
1950,1951,23,CINEMATOGRAPHY (Color),Ernest Palmer,Broken Arrow,False
1950,1951,23,CINEMATOGRAPHY (Color),Ernest Haller,The Flame and the Arrow,False
1950,1951,23,CINEMATOGRAPHY (Color),Robert Surtees,King Solomon's Mines,True
1950,1951,23,CINEMATOGRAPHY (Color),George Barnes,Samson and Delilah,False
1950,1951,23,COSTUME DESIGN (Black-and-White),"Edith Head, Charles LeMaire",All about Eve,True
1950,1951,23,COSTUME DESIGN (Black-and-White),Jean Louis,Born Yesterday,False
1950,1951,23,COSTUME DESIGN (Black-and-White),Walter Plunkett,The Magnificent Yankee,False
1950,1951,23,COSTUME DESIGN (Color),Michael Whittaker,The Black Rose,False
1950,1951,23,COSTUME DESIGN (Color),"Edith Head, Dorothy Jeakins, Elois Jenssen, Gile Steele, Gwen Wakeling",Samson and Delilah,True
1950,1951,23,COSTUME DESIGN (Color),"Walter Plunkett, Valles",That Forsyte Woman,False
1950,1951,23,DIRECTING,Joseph L. Mankiewicz,All about Eve,True
1950,1951,23,DIRECTING,John Huston,The Asphalt Jungle,False
1950,1951,23,DIRECTING,George Cukor,Born Yesterday,False
1950,1951,23,DIRECTING,Billy Wilder,Sunset Blvd.,False
1950,1951,23,DIRECTING,Carol Reed,The Third Man,False
1950,1951,23,DOCUMENTARY (Feature),"Robert Snyder, Producer",The Titan: Story of Michelangelo,True
1950,1951,23,DOCUMENTARY (Feature),"Jack Arnold and Lee Goodman, Producers",With These Hands,False
1950,1951,23,DOCUMENTARY (Short Subject),"Guy Glover, Producer",The Fight: Science against Cancer,False
1950,1951,23,DOCUMENTARY (Short Subject),"Film Documents, Inc.",The Stairs,False
1950,1951,23,DOCUMENTARY (Short Subject),"Edmund Reek, Producer",Why Korea?,True
1950,1951,23,FILM EDITING,Barbara McLean,All about Eve,False
1950,1951,23,FILM EDITING,James E. Newcom,Annie Get Your Gun,False
1950,1951,23,FILM EDITING,"Ralph E. Winters, Conrad A. Nervig",King Solomon's Mines,True
1950,1951,23,FILM EDITING,"Arthur Schmidt, Doane Harrison",Sunset Blvd.,False
1950,1951,23,FILM EDITING,Oswald Hafenrichter,The Third Man,False
1950,1951,23,MUSIC (Music Score of a Dramatic or Comedy Picture),Alfred Newman,All about Eve,False
1950,1951,23,MUSIC (Music Score of a Dramatic or Comedy Picture),Max Steiner,The Flame and the Arrow,False
1950,1951,23,MUSIC (Music Score of a Dramatic or Comedy Picture),George Duning,No Sad Songs for Me,False
1950,1951,23,MUSIC (Music Score of a Dramatic or Comedy Picture),Victor Young,Samson and Delilah,False
1950,1951,23,MUSIC (Music Score of a Dramatic or Comedy Picture),Franz Waxman,Sunset Blvd.,True
1950,1951,23,MUSIC (Scoring of a Musical Picture),"Adolph Deutsch, Roger Edens",Annie Get Your Gun,True
1950,1951,23,MUSIC (Scoring of a Musical Picture),"Oliver Wallace, Paul J. Smith",Cinderella,False
1950,1951,23,MUSIC (Scoring of a Musical Picture),Lionel Newman,I'll Get By,False
1950,1951,23,MUSIC (Scoring of a Musical Picture),Andre Previn,Three Little Words,False
1950,1951,23,MUSIC (Scoring of a Musical Picture),Ray Heindorf,The West Point Story,False
1950,1951,23,MUSIC (Song),Music by Nicholas Brodszky; Lyrics by Sammy Cahn,The Toast of New Orleans,False
1950,1951,23,MUSIC (Song),"Music and Lyrics by Mack David, Al Hoffman and Jerry Livingston",Cinderella,False
1950,1951,23,MUSIC (Song),Music and Lyrics by Ray Evans and Jay Livingston,"Captain Carey, U.S.A.",True
1950,1951,23,MUSIC (Song),"Music and Lyrics by Fred Glickman, Hy Heath and Johnny Lange",Singing Guns,False
1950,1951,23,MUSIC (Song),Music by Josef Myrow; Lyrics by Mack Gordon,Wabash Avenue,False
1950,1951,23,BEST MOTION PICTURE,20th Century-Fox,All about Eve,True
1950,1951,23,BEST MOTION PICTURE,Columbia,Born Yesterday,False
1950,1951,23,BEST MOTION PICTURE,Metro-Goldwyn-Mayer,Father of the Bride,False
1950,1951,23,BEST MOTION PICTURE,Metro-Goldwyn-Mayer,King Solomon's Mines,False
1950,1951,23,BEST MOTION PICTURE,Paramount,Sunset Blvd.,False
1950,1951,23,SHORT SUBJECT (Cartoon),"Stephen Bosustow, Producer",Gerald McBoing-Boing,True
1950,1951,23,SHORT SUBJECT (Cartoon),"Fred Quimby, Producer",Jerry's Cousin,False
1950,1951,23,SHORT SUBJECT (Cartoon),"Stephen Bosustow, Producer",Trouble Indemnity,False
1950,1951,23,SHORT SUBJECT (One-reel),"Robert Youngson, Producer",Blaze Busters,False
1950,1951,23,SHORT SUBJECT (One-reel),"Gordon Hollingshead, Producer",Grandad of Races,True
1950,1951,23,SHORT SUBJECT (One-reel),"Pete Smith, Producer",Wrong Way Butch,False
1950,1951,23,SHORT SUBJECT (Two-reel),"Falcon Films, Inc.",Grandma Moses,False
1950,1951,23,SHORT SUBJECT (Two-reel),"Walt Disney, Producer",In Beaver Valley,True
1950,1951,23,SHORT SUBJECT (Two-reel),"Gordon Hollingshead, Producer",My Country 'Tis of Thee,False
1950,1951,23,SOUND RECORDING,"20th Century-Fox Studio Sound Department, Thomas T. Moulton, Sound Director",All about Eve,True
1950,1951,23,SOUND RECORDING,"Walt Disney Studio Sound Department, C. O. Slyfield, Sound Director",Cinderella,False
1950,1951,23,SOUND RECORDING,"Universal-International Studio Sound Department, Leslie I. Carey, Sound Director",Louisa,False
1950,1951,23,SOUND RECORDING,"Samuel Goldwyn Studio Sound Department, Gordon Sawyer, Sound Director",Our Very Own,False
1950,1951,23,SOUND RECORDING,"Pinewood Studio Sound Department, Cyril Crowhurst, Sound Director",Trio,False
1950,1951,23,SPECIAL EFFECTS,George Pal Productions,Destination Moon,True
1950,1951,23,SPECIAL EFFECTS,Cecil B. DeMille Productions,Samson and Delilah,False
1950,1951,23,WRITING (Motion Picture Story),"Giuseppe De Santis, Carlo Lizzani",Bitter Rice,False
1950,1951,23,WRITING (Motion Picture Story),"William Bowers, Andre de Toth",The Gunfighter,False
1950,1951,23,WRITING (Motion Picture Story),Leonard Spigelgass,Mystery Street,False
1950,1951,23,WRITING (Motion Picture Story),"Edna Anhalt, Edward Anhalt",Panic in the Streets,True
1950,1951,23,WRITING (Motion Picture Story),Sy Gomberg,When Willie Comes Marching Home,False
1950,1951,23,WRITING (Screenplay),Joseph L. Mankiewicz,All about Eve,True
1950,1951,23,WRITING (Screenplay),"Ben Maddow, John Huston",The Asphalt Jungle,False
1950,1951,23,WRITING (Screenplay),Albert Mannheimer,Born Yesterday,False
1950,1951,23,WRITING (Screenplay),Albert Maltz,Broken Arrow,False
1950,1951,23,WRITING (Screenplay),"Frances Goodrich, Albert Hackett",Father of the Bride,False
1950,1951,23,WRITING (Story and Screenplay),"Ruth Gordon, Garson Kanin",Adam's Rib,False
1950,1951,23,WRITING (Story and Screenplay),"Virginia Kellogg, Bernard C. Schoenfeld",Caged,False
1950,1951,23,WRITING (Story and Screenplay),Carl Foreman,The Men,False
1950,1951,23,WRITING (Story and Screenplay),"Joseph L. Mankiewicz, Lesser Samuels",No Way Out,False
1950,1951,23,WRITING (Story and Screenplay),"Charles Brackett, Billy Wilder, D. M. Marshman, Jr.",Sunset Blvd.,True
1950,1951,23,HONORARY FOREIGN LANGUAGE FILM AWARD, The Walls of Malapaga - voted by the Board of Governors as the most outstanding foreign language film released in the United States in 1950.,,True
1950,1951,23,HONORARY AWARD, George Murphy for his services in interpreting the film industry to the country at large.,,True
1950,1951,23,HONORARY AWARD, Louis B. Mayer for distinguished service to the motion picture industry.,,True
1950,1951,23,IRVING G. THALBERG MEMORIAL AWARD,Darryl F. Zanuck,,True
1951,1952,24,ACTOR,Humphrey Bogart,The African Queen,True
1951,1952,24,ACTOR,Marlon Brando,A Streetcar Named Desire,False
1951,1952,24,ACTOR,Montgomery Clift,A Place in the Sun,False
1951,1952,24,ACTOR,Arthur Kennedy,Bright Victory,False
1951,1952,24,ACTOR,Fredric March,Death of a Salesman,False
1951,1952,24,ACTOR IN A SUPPORTING ROLE,Leo Genn,Quo Vadis,False
1951,1952,24,ACTOR IN A SUPPORTING ROLE,Kevin McCarthy,Death of a Salesman,False
1951,1952,24,ACTOR IN A SUPPORTING ROLE,Karl Malden,A Streetcar Named Desire,True
1951,1952,24,ACTOR IN A SUPPORTING ROLE,Peter Ustinov,Quo Vadis,False
1951,1952,24,ACTOR IN A SUPPORTING ROLE,Gig Young,Come Fill the Cup,False
1951,1952,24,ACTRESS,Katharine Hepburn,The African Queen,False
1951,1952,24,ACTRESS,Vivien Leigh,A Streetcar Named Desire,True
1951,1952,24,ACTRESS,Eleanor Parker,Detective Story,False
1951,1952,24,ACTRESS,Shelley Winters,A Place in the Sun,False
1951,1952,24,ACTRESS,Jane Wyman,The Blue Veil,False
1951,1952,24,ACTRESS IN A SUPPORTING ROLE,Joan Blondell,The Blue Veil,False
1951,1952,24,ACTRESS IN A SUPPORTING ROLE,Mildred Dunnock,Death of a Salesman,False
1951,1952,24,ACTRESS IN A SUPPORTING ROLE,Lee Grant,Detective Story,False
1951,1952,24,ACTRESS IN A SUPPORTING ROLE,Kim Hunter,A Streetcar Named Desire,True
1951,1952,24,ACTRESS IN A SUPPORTING ROLE,Thelma Ritter,The Mating Season,False
1951,1952,24,ART DIRECTION (Black-and-White),"Art Direction:  Lyle Wheeler, Leland Fuller;  Set Decoration:  Thomas Little, Fred J. Rode",Fourteen Hours,False
1951,1952,24,ART DIRECTION (Black-and-White),"Art Direction:  Lyle Wheeler, John DeCuir;  Set Decoration:  Thomas Little, Paul S. Fox",House on Telegraph Hill,False
1951,1952,24,ART DIRECTION (Black-and-White),D'Eaubonne,La Ronde,False
1951,1952,24,ART DIRECTION (Black-and-White),Art Direction:  Richard Day;  Set Decoration:  George James Hopkins,A Streetcar Named Desire,True
1951,1952,24,ART DIRECTION (Black-and-White),"Art Direction:  Cedric Gibbons, Paul Groesse;  Set Decoration:  Edwin B. Willis, Jack D. Moore",Too Young to Kiss,False
1951,1952,24,ART DIRECTION (Color),"Art Direction:  Cedric Gibbons, Preston Ames;  Set Decoration:  Edwin B. Willis, Keogh Gleason",An American in Paris,True
1951,1952,24,ART DIRECTION (Color),"Art Direction:  Lyle Wheeler, George Davis;  Set Decoration:  Thomas Little, Paul S. Fox",David and Bathsheba,False
1951,1952,24,ART DIRECTION (Color),"Art Direction:  Lyle Wheeler, Leland Fuller;  Musical Settings:  Joseph C. Wright;  Set Decoration:  Thomas Little, Walter M. Scott",On the Riviera,False
1951,1952,24,ART DIRECTION (Color),"Art Direction:  William A. Horning, Cedric Gibbons, Edward Carfagno;  Set Decoration:  Hugh Hunt",Quo Vadis,False
1951,1952,24,ART DIRECTION (Color),Hein Heckroth,Tales of Hoffmann,False
1951,1952,24,CINEMATOGRAPHY (Black-and-White),Frank Planer,Death of a Salesman,False
1951,1952,24,CINEMATOGRAPHY (Black-and-White),Norbert Brodine,The Frogmen,False
1951,1952,24,CINEMATOGRAPHY (Black-and-White),William C. Mellor,A Place in the Sun,True
1951,1952,24,CINEMATOGRAPHY (Black-and-White),Robert Burks,Strangers on a Train,False
1951,1952,24,CINEMATOGRAPHY (Black-and-White),Harry Stradling,A Streetcar Named Desire,False
1951,1952,24,CINEMATOGRAPHY (Color),Alfred Gilks; Ballet Photography by John Alton,An American in Paris,True
1951,1952,24,CINEMATOGRAPHY (Color),Leon Shamroy,David and Bathsheba,False
1951,1952,24,CINEMATOGRAPHY (Color),"Robert Surtees, William V. Skall",Quo Vadis,False
1951,1952,24,CINEMATOGRAPHY (Color),Charles Rosher,Show Boat,False
1951,1952,24,CINEMATOGRAPHY (Color),"John F. Seitz, W. Howard Greene",When Worlds Collide,False
1951,1952,24,COSTUME DESIGN (Black-and-White),"Walter Plunkett, Gile Steele",Kind Lady,False
1951,1952,24,COSTUME DESIGN (Black-and-White),"Charles LeMaire, Renie",The Model and the Marriage Broker,False
1951,1952,24,COSTUME DESIGN (Black-and-White),"Edward Stevenson, Margaret Furse",The Mudlark,False
1951,1952,24,COSTUME DESIGN (Black-and-White),Edith Head,A Place in the Sun,True
1951,1952,24,COSTUME DESIGN (Black-and-White),Lucinda Ballard,A Streetcar Named Desire,False
1951,1952,24,COSTUME DESIGN (Color),"Orry-Kelly, Walter Plunkett, Irene Sharaff",An American in Paris,True
1951,1952,24,COSTUME DESIGN (Color),"Charles LeMaire, Edward Stevenson",David and Bathsheba,False
1951,1952,24,COSTUME DESIGN (Color),"Helen Rose, Gile Steele",The Great Caruso,False
1951,1952,24,COSTUME DESIGN (Color),Herschel McCoy,Quo Vadis,False
1951,1952,24,COSTUME DESIGN (Color),Hein Heckroth,Tales of Hoffmann,False
1951,1952,24,DIRECTING,John Huston,The African Queen,False
1951,1952,24,DIRECTING,Vincente Minnelli,An American in Paris,False
1951,1952,24,DIRECTING,William Wyler,Detective Story,False
1951,1952,24,DIRECTING,George Stevens,A Place in the Sun,True
1951,1952,24,DIRECTING,Elia Kazan,A Streetcar Named Desire,False
1951,1952,24,DOCUMENTARY (Feature),"Bryan Foy, Producer",I Was a Communist for the F.B.I.,False
1951,1952,24,DOCUMENTARY (Feature),"Olle Nordemar, Producer",Kon-Tiki,True
1951,1952,24,DOCUMENTARY (Short Subject),'Made by Fred Zinnemann with the cooperation of Paramount Pictures Corporation for the Los Angeles Orthopaedic Hospital',Benjy,True
1951,1952,24,DOCUMENTARY (Short Subject),"Owen Crump, Producer.  (Film sponsored by the Disabled American Veterans, in cooperation with the United States Department of Defense and the Association of Motion Picture Producers)",One Who Came Back,False
1951,1952,24,DOCUMENTARY (Short Subject),"Gordon Hollingshead, Producer",The Seeing Eye,False
1951,1952,24,FILM EDITING,Adrienne Fazan,An American in Paris,False
1951,1952,24,FILM EDITING,Dorothy Spencer,Decision before Dawn,False
1951,1952,24,FILM EDITING,William Hornbeck,A Place in the Sun,True
1951,1952,24,FILM EDITING,Ralph E. Winters,Quo Vadis,False
1951,1952,24,FILM EDITING,Chester Schaeffer,The Well,False
1951,1952,24,MUSIC (Music Score of a Dramatic or Comedy Picture),Alfred Newman,David and Bathsheba,False
1951,1952,24,MUSIC (Music Score of a Dramatic or Comedy Picture),Alex North,Death of a Salesman,False
1951,1952,24,MUSIC (Music Score of a Dramatic or Comedy Picture),Franz Waxman,A Place in the Sun,True
1951,1952,24,MUSIC (Music Score of a Dramatic or Comedy Picture),Miklos Rozsa,Quo Vadis,False
1951,1952,24,MUSIC (Music Score of a Dramatic or Comedy Picture),Alex North,A Streetcar Named Desire,False
1951,1952,24,MUSIC (Scoring of a Musical Picture),Oliver Wallace,Alice in Wonderland,False
1951,1952,24,MUSIC (Scoring of a Musical Picture),"Johnny Green, Saul Chaplin",An American in Paris,True
1951,1952,24,MUSIC (Scoring of a Musical Picture),"Peter Herman Adler, Johnny Green",The Great Caruso,False
1951,1952,24,MUSIC (Scoring of a Musical Picture),Alfred Newman,On the Riviera,False
1951,1952,24,MUSIC (Scoring of a Musical Picture),"Adolph Deutsch, Conrad Salinger",Show Boat,False
1951,1952,24,MUSIC (Song),Music by Hoagy Carmichael; Lyrics by Johnny Mercer,Here Comes the Groom,True
1951,1952,24,MUSIC (Song),"Music and Lyrics by Bert Kalmar, Harry Ruby and Oscar Hammerstein II",The Strip,False
1951,1952,24,MUSIC (Song),Music by Lionel Newman; Lyrics by Eliot Daniel,Golden Girl,False
1951,1952,24,MUSIC (Song),Music by Burton Lane; Lyrics by Alan Jay Lerner,Royal Wedding,False
1951,1952,24,MUSIC (Song),Music by Nicholas Brodszky; Lyrics by Sammy Cahn,"Rich, Young and Pretty",False
1951,1952,24,BEST MOTION PICTURE,"Arthur Freed, Producer",An American in Paris,True
1951,1952,24,BEST MOTION PICTURE,"Anatole Litvak and Frank McCarthy, Producers",Decision before Dawn,False
1951,1952,24,BEST MOTION PICTURE,"George Stevens, Producer",A Place in the Sun,False
1951,1952,24,BEST MOTION PICTURE,"Sam Zimbalist, Producer",Quo Vadis,False
1951,1952,24,BEST MOTION PICTURE,"Charles K. Feldman, Producer",A Streetcar Named Desire,False
1951,1952,24,SHORT SUBJECT (Cartoon),"Walt Disney, Producer","Lambert, the Sheepish Lion",False
1951,1952,24,SHORT SUBJECT (Cartoon),"Stephen Bosustow, Producer",Rooty Toot Toot,False
1951,1952,24,SHORT SUBJECT (Cartoon),"Fred Quimby, Producer",The Two Mouseketeers,True
1951,1952,24,SHORT SUBJECT (One-reel),"Jack Eaton, Producer",Ridin' the Rails,False
1951,1952,24,SHORT SUBJECT (One-reel),"Robert G. Leffingwell, Producer",The Story of Time,False
1951,1952,24,SHORT SUBJECT (One-reel),"Robert Youngson, Producer",World of Kids,True
1951,1952,24,SHORT SUBJECT (Two-reel),Les Films du Compass,Balzac,False
1951,1952,24,SHORT SUBJECT (Two-reel),"Tom Mead, Producer",Danger under the Sea,False
1951,1952,24,SHORT SUBJECT (Two-reel),"Walt Disney, Producer",Nature's Half Acre,True
1951,1952,24,SOUND RECORDING,"Universal-International Studio Sound Department, Leslie I. Carey, Sound Director",Bright Victory,False
1951,1952,24,SOUND RECORDING,"Metro-Goldwyn-Mayer Studio Sound Department, Douglas Shearer, Sound Director",The Great Caruso,True
1951,1952,24,SOUND RECORDING,"Samuel Goldwyn Studio Sound Department, Gordon Sawyer, Sound Director",I Want You,False
1951,1952,24,SOUND RECORDING,"Warner Bros. Studio Sound Department, Col. Nathan Levinson, Sound Director",A Streetcar Named Desire,False
1951,1952,24,SOUND RECORDING,"RKO Radio Studio Sound Department, John O. Aalberg, Sound Director",Two Tickets to Broadway,False
1951,1952,24,SPECIAL EFFECTS,Paramount,When Worlds Collide,True
1951,1952,24,WRITING (Motion Picture Story),"Budd Boetticher, Ray Nazarro",Bullfighter and the Lady,False
1951,1952,24,WRITING (Motion Picture Story),Oscar Millard,The Frogmen,False
1951,1952,24,WRITING (Motion Picture Story),"Robert Riskin, Liam O'Brien",Here Comes the Groom,False
1951,1952,24,WRITING (Motion Picture Story),"Paul Dehn, James Bernard",Seven Days to Noon,True
1951,1952,24,WRITING (Motion Picture Story),"Alfred Hayes, Stewart Stern",Teresa,False
1951,1952,24,WRITING (Screenplay),"James Agee, John Huston",The African Queen,False
1951,1952,24,WRITING (Screenplay),"Philip Yordan, Robert Wyler",Detective Story,False
1951,1952,24,WRITING (Screenplay),"Max Ophuls, Jacques Natanson",La Ronde,False
1951,1952,24,WRITING (Screenplay),"Michael Wilson, Harry Brown",A Place in the Sun,True
1951,1952,24,WRITING (Screenplay),Tennessee Williams,A Streetcar Named Desire,False
1951,1952,24,WRITING (Story and Screenplay),Alan Jay Lerner,An American in Paris,True
1951,1952,24,WRITING (Story and Screenplay),"Billy Wilder, Lesser Samuels, Walter Newman",The Big Carnival,False
1951,1952,24,WRITING (Story and Screenplay),Philip Dunne,David and Bathsheba,False
1951,1952,24,WRITING (Story and Screenplay),Robert Pirosh,Go for Broke!,False
1951,1952,24,WRITING (Story and Screenplay),"Clarence Greene, Russell Rouse",The Well,False
1951,1952,24,HONORARY FOREIGN LANGUAGE FILM AWARD, Rashomon - voted by the Board of Governors as the most outstanding foreign language film released in the United States during 1951.,,True
1951,1952,24,HONORARY AWARD, Gene Kelly in appreciation of his versatility as an actor,,True
1951,1952,24,IRVING G. THALBERG MEMORIAL AWARD,Arthur Freed,,True
1952,1953,25,ACTOR,Marlon Brando,Viva Zapata!,False
1952,1953,25,ACTOR,Gary Cooper,High Noon,True
1952,1953,25,ACTOR,Kirk Douglas,The Bad and the Beautiful,False
1952,1953,25,ACTOR,José Ferrer,Moulin Rouge,False
1952,1953,25,ACTOR,Alec Guinness,The Lavender Hill Mob,False
1952,1953,25,ACTOR IN A SUPPORTING ROLE,Richard Burton,My Cousin Rachel,False
1952,1953,25,ACTOR IN A SUPPORTING ROLE,Arthur Hunnicutt,The Big Sky,False
1952,1953,25,ACTOR IN A SUPPORTING ROLE,Victor McLaglen,The Quiet Man,False
1952,1953,25,ACTOR IN A SUPPORTING ROLE,Jack Palance,Sudden Fear,False
1952,1953,25,ACTOR IN A SUPPORTING ROLE,Anthony Quinn,Viva Zapata!,True
1952,1953,25,ACTRESS,Shirley Booth,"Come Back, Little Sheba",True
1952,1953,25,ACTRESS,Joan Crawford,Sudden Fear,False
1952,1953,25,ACTRESS,Bette Davis,The Star,False
1952,1953,25,ACTRESS,Julie Harris,The Member of the Wedding,False
1952,1953,25,ACTRESS,Susan Hayward,With a Song in My Heart,False
1952,1953,25,ACTRESS IN A SUPPORTING ROLE,Gloria Grahame,The Bad and the Beautiful,True
1952,1953,25,ACTRESS IN A SUPPORTING ROLE,Jean Hagen,Singin' in the Rain,False
1952,1953,25,ACTRESS IN A SUPPORTING ROLE,Colette Marchand,Moulin Rouge,False
1952,1953,25,ACTRESS IN A SUPPORTING ROLE,Terry Moore,"Come Back, Little Sheba",False
1952,1953,25,ACTRESS IN A SUPPORTING ROLE,Thelma Ritter,With a Song in My Heart,False
1952,1953,25,ART DIRECTION (Black-and-White),"Art Direction:  Cedric Gibbons, Edward Carfagno;  Set Decoration:  Edwin B. Willis, Keogh Gleason",The Bad and the Beautiful,True
1952,1953,25,ART DIRECTION (Black-and-White),"Art Direction:  Hal Pereira, Roland Anderson;  Set Decoration:  Emile Kuri",Carrie,False
1952,1953,25,ART DIRECTION (Black-and-White),"Art Direction:  Lyle Wheeler, John DeCuir;  Set Decoration:  Walter M. Scott",My Cousin Rachel,False
1952,1953,25,ART DIRECTION (Black-and-White),Art Direction:  Matsuyama;  Set Decoration:  H. Motsumoto,Rashomon,False
1952,1953,25,ART DIRECTION (Black-and-White),"Art Direction:  Lyle Wheeler, Leland Fuller;  Set Decoration:  Thomas Little, Claude Carpenter",Viva Zapata!,False
