year_film,year_ceremony,ceremony,category,name,film,winner
1999,2000,72,MUSIC (Original Song),Music and Lyric by Diane Warren,Music of the Heart,False
1999,2000,72,MUSIC (Original Song),Music and Lyric by Aimee Mann,Magnolia,False
1999,2000,72,MUSIC (Original Song),Music and Lyric by Randy Newman,Toy Story 2,False
1999,2000,72,MUSIC (Original Song),Music and Lyric by Phil Collins,Tarzan,True
1999,2000,72,BEST PICTURE,"Bruce Cohen and Dan Jinks, Producers",American Beauty,True
1999,2000,72,BEST PICTURE,"Richard N. Gladstein, Producer",The Cider House Rules,False
1999,2000,72,BEST PICTURE,"David Valdes and Frank Darabont, Producers",The Green Mile,False
1999,2000,72,BEST PICTURE,"Michael Mann and Pieter Jan Brugge, Producers",The Insider,False
1999,2000,72,BEST PICTURE,"Frank Marshall, Kathleen Kennedy and Barry Mendel, Producers",The Sixth Sense,False
1999,2000,72,SHORT FILM (Animated),Peter Peake,Humdrum,False
1999,2000,72,SHORT FILM (Animated),Torill Kove,My Grandmother Ironed the King's Shirts,False
1999,2000,72,SHORT FILM (Animated),Alexander Petrov,The Old Man and the Sea,True
1999,2000,72,SHORT FILM (Animated),Paul Driessen,3 Misses,False
1999,2000,72,SHORT FILM (Animated),"Wendy Tilby, Amanda Forbis",When the Day Breaks,False
1999,2000,72,SHORT FILM (Live Action),"Henrik Ruben Genz, Michael W. Horsten","Bror, Min Bror (Teis and Nico)",False
1999,2000,72,SHORT FILM (Live Action),"Mehdi Norowzian, Steve Wax",Killing Joe,False
1999,2000,72,SHORT FILM (Live Action),"Marc-Andreas Bochert, Gabriele Lins",Kleingeld (Small Change),False
1999,2000,72,SHORT FILM (Live Action),Marcus Olsson,Major and Minor Miracles,False
1999,2000,72,SHORT FILM (Live Action),"Barbara Schock, Tammy Tiehel",My Mother Dreams the Satan's Disciples in New York,True
1999,2000,72,SOUND,"Robert J. Litt, Elliot Tyson, Michael Herbick, Willie D. Burton",The Green Mile,False
1999,2000,72,SOUND,"Andy Nelson, Doug Hemphill, Lee Orloff",The Insider,False
1999,2000,72,SOUND,"John Reitz, Gregg Rudloff, David Campbell, David Lee",The Matrix,True
1999,2000,72,SOUND,"Leslie Shatz, Chris Carpenter, Rick Kline, Chris Munro",The Mummy,False
1999,2000,72,SOUND,"Gary Rydstrom, Tom Johnson, Shawn Murphy, John Midgley",Star Wars Episode I: The Phantom Menace,False
1999,2000,72,SOUND EFFECTS EDITING,"Ren Klyce, Richard Hymns",Fight Club,False
1999,2000,72,SOUND EFFECTS EDITING,Dane A. Davis,The Matrix,True
1999,2000,72,SOUND EFFECTS EDITING,"Ben Burtt, Tom Bellfort",Star Wars Episode I: The Phantom Menace,False
1999,2000,72,VISUAL EFFECTS,"John Gaeta, Janek Sirrs, Steve Courtley, Jon Thum",The Matrix,True
1999,2000,72,VISUAL EFFECTS,"John Knoll, Dennis Muren, Scott Squires, Rob Coleman",Star Wars Episode I: The Phantom Menace,False
1999,2000,72,VISUAL EFFECTS,"John Dykstra, Jerome Chen, Henry F. Anderson III, Eric Allard",Stuart Little,False
1999,2000,72,WRITING (Screenplay Based on Material Previously Produced or Published),John Irving,The Cider House Rules,True
1999,2000,72,WRITING (Screenplay Based on Material Previously Produced or Published),"Alexander Payne, Jim Taylor",Election,False
1999,2000,72,WRITING (Screenplay Based on Material Previously Produced or Published),Frank Darabont,The Green Mile,False
1999,2000,72,WRITING (Screenplay Based on Material Previously Produced or Published),"Eric Roth, Michael Mann",The Insider,False
1999,2000,72,WRITING (Screenplay Based on Material Previously Produced or Published),Anthony Minghella,The Talented Mr. Ripley,False
1999,2000,72,WRITING (Screenplay Written Directly for the Screen),Alan Ball,American Beauty,True
1999,2000,72,WRITING (Screenplay Written Directly for the Screen),Charlie Kaufman,Being John Malkovich,False
1999,2000,72,WRITING (Screenplay Written Directly for the Screen),Paul Thomas Anderson,Magnolia,False
1999,2000,72,WRITING (Screenplay Written Directly for the Screen),M. Night Shyamalan,The Sixth Sense,False
1999,2000,72,WRITING (Screenplay Written Directly for the Screen),Mike Leigh,Topsy-Turvy,False
1999,2000,72,HONORARY AWARD, Andrzej Wajda in recognition of five decades of extraordinary film direction.,,True
1999,2000,72,IRVING G. THALBERG MEMORIAL AWARD,Warren Beatty,,True
2000,2001,73,ACTOR IN A LEADING ROLE,Javier Bardem,Before Night Falls,False
2000,2001,73,ACTOR IN A LEADING ROLE,Russell Crowe,Gladiator,True
2000,2001,73,ACTOR IN A LEADING ROLE,Tom Hanks,Cast Away,False
2000,2001,73,ACTOR IN A LEADING ROLE,Ed Harris,Pollock,False
2000,2001,73,ACTOR IN A LEADING ROLE,Geoffrey Rush,Quills,False
2000,2001,73,ACTOR IN A SUPPORTING ROLE,Jeff Bridges,The Contender,False
2000,2001,73,ACTOR IN A SUPPORTING ROLE,Willem Dafoe,Shadow of the Vampire,False
2000,2001,73,ACTOR IN A SUPPORTING ROLE,Benicio Del Toro,Traffic,True
2000,2001,73,ACTOR IN A SUPPORTING ROLE,Albert Finney,Erin Brockovich,False
2000,2001,73,ACTOR IN A SUPPORTING ROLE,Joaquin Phoenix,Gladiator,False
2000,2001,73,ACTRESS IN A LEADING ROLE,Joan Allen,The Contender,False
2000,2001,73,ACTRESS IN A LEADING ROLE,Juliette Binoche,Chocolat,False
2000,2001,73,ACTRESS IN A LEADING ROLE,Ellen Burstyn,Requiem for a Dream,False
2000,2001,73,ACTRESS IN A LEADING ROLE,Laura Linney,You Can Count on Me,False
2000,2001,73,ACTRESS IN A LEADING ROLE,Julia Roberts,Erin Brockovich,True
2000,2001,73,ACTRESS IN A SUPPORTING ROLE,Judi Dench,Chocolat,False
2000,2001,73,ACTRESS IN A SUPPORTING ROLE,Marcia Gay Harden,Pollock,True
2000,2001,73,ACTRESS IN A SUPPORTING ROLE,Kate Hudson,Almost Famous,False
2000,2001,73,ACTRESS IN A SUPPORTING ROLE,Frances McDormand,Almost Famous,False
2000,2001,73,ACTRESS IN A SUPPORTING ROLE,Julie Walters,Billy Elliot,False
2000,2001,73,ART DIRECTION,Tim Yip,"Crouching Tiger, Hidden Dragon",True
2000,2001,73,ART DIRECTION,Art Direction:  Michael Corenblith;  Set Decoration:  Merideth Boswell,Dr. Seuss' How the Grinch Stole Christmas,False
2000,2001,73,ART DIRECTION,Art Direction:  Arthur Max;  Set Decoration:  Crispian Sallis,Gladiator,False
2000,2001,73,ART DIRECTION,Art Direction:  Martin Childs;  Set Decoration:  Jill Quertier,Quills,False
2000,2001,73,ART DIRECTION,Art Direction:  Jean Rabasse;  Set Decoration:  Françoise Benoît-Fresco,Vatel,False
2000,2001,73,CINEMATOGRAPHY,Peter Pau,"Crouching Tiger, Hidden Dragon",True
2000,2001,73,CINEMATOGRAPHY,John Mathieson,Gladiator,False
2000,2001,73,CINEMATOGRAPHY,Lajos Koltai,Malèna,False
2000,2001,73,CINEMATOGRAPHY,Roger Deakins,"O Brother, Where Art Thou?",False
2000,2001,73,CINEMATOGRAPHY,Caleb Deschanel,The Patriot,False
2000,2001,73,COSTUME DESIGN,Tim Yip,"Crouching Tiger, Hidden Dragon",False
2000,2001,73,COSTUME DESIGN,Rita Ryack,Dr. Seuss' How the Grinch Stole Christmas,False
2000,2001,73,COSTUME DESIGN,Janty Yates,Gladiator,True
2000,2001,73,COSTUME DESIGN,Anthony Powell,102 Dalmatians,False
2000,2001,73,COSTUME DESIGN,Jacqueline West,Quills,False
2000,2001,73,DIRECTING,Stephen Daldry,Billy Elliot,False
2000,2001,73,DIRECTING,Ang Lee,"Crouching Tiger, Hidden Dragon",False
2000,2001,73,DIRECTING,Steven Soderbergh,Erin Brockovich,False
2000,2001,73,DIRECTING,Ridley Scott,Gladiator,False
2000,2001,73,DIRECTING,Steven Soderbergh,Traffic,True
2000,2001,73,DOCUMENTARY (Feature),"Mark Jonathan Harris, Deborah Oppenheimer",Into the Arms of Strangers: Stories of the Kindertransport,True
2000,2001,73,DOCUMENTARY (Feature),Tod Lending,Legacy,False
2000,2001,73,DOCUMENTARY (Feature),"Frances Reid, Deborah Hoffmann",Long Night's Journey into Day,False
2000,2001,73,DOCUMENTARY (Feature),"Barak Goodman, Daniel Anker",Scottsboro: An American Tragedy,False
2000,2001,73,DOCUMENTARY (Feature),"Josh Aronson, Roger Weisberg",Sound and Fury,False
2000,2001,73,DOCUMENTARY (Short Subject),Tracy Seretean,Big Mama,True
2000,2001,73,DOCUMENTARY (Short Subject),"Chuck Braverman, Steve Kalafer",Curtain Call,False
2000,2001,73,DOCUMENTARY (Short Subject),"Greg MacGillivray, Alec Lorimore",Dolphins,False
2000,2001,73,DOCUMENTARY (Short Subject),Daniel Raim,The Man on Lincoln's Nose,False
2000,2001,73,DOCUMENTARY (Short Subject),"Eric Simonson, Leelai Demoz",On Tiptoe: Gentle Steps to Freedom,False
2000,2001,73,FILM EDITING,"Joe Hutshing, Saar Klein",Almost Famous,False
2000,2001,73,FILM EDITING,Tim Squyres,"Crouching Tiger, Hidden Dragon",False
2000,2001,73,FILM EDITING,Pietro Scalia,Gladiator,False
2000,2001,73,FILM EDITING,Stephen Mirrione,Traffic,True
2000,2001,73,FILM EDITING,Dede Allen,Wonder Boys,False
2000,2001,73,FOREIGN LANGUAGE FILM,Mexico,Amores Perros,False
2000,2001,73,FOREIGN LANGUAGE FILM,Taiwan,"Crouching Tiger, Hidden Dragon",True
2000,2001,73,FOREIGN LANGUAGE FILM,Czech Republic,Divided We Fall,False
2000,2001,73,FOREIGN LANGUAGE FILM,Belgium,Everybody Famous!,False
2000,2001,73,FOREIGN LANGUAGE FILM,France,The Taste of Others,False
2000,2001,73,MAKEUP,"Michèle Burke, Edouard Henriques",The Cell,False
2000,2001,73,MAKEUP,"Rick Baker, Gail Ryan",Dr. Seuss' How the Grinch Stole Christmas,True
2000,2001,73,MAKEUP,"Ann Buchanan, Amber Sibley",Shadow of the Vampire,False
2000,2001,73,MUSIC (Original Score),Rachel Portman,Chocolat,False
2000,2001,73,MUSIC (Original Score),Tan Dun,"Crouching Tiger, Hidden Dragon",True
2000,2001,73,MUSIC (Original Score),Hans Zimmer,Gladiator,False
2000,2001,73,MUSIC (Original Score),Ennio Morricone,Malèna,False
2000,2001,73,MUSIC (Original Score),John Williams,The Patriot,False
2000,2001,73,MUSIC (Original Song),Music and Lyric by Randy Newman,Meet the Parents,False
2000,2001,73,MUSIC (Original Song),Music by Björk; Lyric by Lars von Trier and Sjon Sigurdsson,Dancer in the Dark,False
2000,2001,73,MUSIC (Original Song),Music by Jorge Calandrelli and Tan Dun; Lyric by James Schamus,"Crouching Tiger, Hidden Dragon",False
2000,2001,73,MUSIC (Original Song),Music by Sting and David Hartley; Lyric by Sting,The Emperor's New Groove,False
2000,2001,73,MUSIC (Original Song),Music and Lyric by Bob Dylan,Wonder Boys,True
2000,2001,73,BEST PICTURE,"David Brown, Kit Golden and Leslie Holleran, Producers",Chocolat,False
2000,2001,73,BEST PICTURE,"Bill Kong, Hsu Li Kong and Ang Lee, Producers","Crouching Tiger, Hidden Dragon",False
2000,2001,73,BEST PICTURE,"Danny DeVito, Michael Shamberg and Stacey Sher, Producers",Erin Brockovich,False
2000,2001,73,BEST PICTURE,"Douglas Wick, David Franzoni and Branko Lustig, Producers",Gladiator,True
2000,2001,73,BEST PICTURE,"Edward Zwick, Marshall Herskovitz and Laura Bickford, Producers",Traffic,False
2000,2001,73,SHORT FILM (Animated),Michael Dudok de Wit,Father and Daughter,True
2000,2001,73,SHORT FILM (Animated),"Steffen Schäffler, Annette Schäffler",The Periwig-Maker,False
2000,2001,73,SHORT FILM (Animated),Don Hertzfeldt,Rejected,False
2000,2001,73,SHORT FILM (Live Action),"Peter Riegert, Ericka Frederick",By Courier,False
2000,2001,73,SHORT FILM (Live Action),"Joan Stein, Christina Lazaridi",One Day Crossing,False
2000,2001,73,SHORT FILM (Live Action),Florian Gallenberger,Quiero Ser (I want to be...),True
2000,2001,73,SHORT FILM (Live Action),"Gail Lerner, Colin Campbell",Seraglio,False
2000,2001,73,SHORT FILM (Live Action),Paulo Machline,A Soccer Story (Uma Historia de Futebol),False
2000,2001,73,SOUND,"Randy Thom, Tom Johnson, Dennis Sands, William B. Kaplan",Cast Away,False
2000,2001,73,SOUND,"Scott Millan, Bob Beemer, Ken Weston",Gladiator,True
2000,2001,73,SOUND,"Kevin O'Connell, Greg P. Russell, Lee Orloff",The Patriot,False
2000,2001,73,SOUND,"John Reitz, Gregg Rudloff, David Campbell, Keith A. Wester",The Perfect Storm,False
2000,2001,73,SOUND,"Steve Maslow, Gregg Landaker, Rick Kline, Ivan Sharrock",U-571,False
2000,2001,73,SOUND EDITING,"Alan Robert Murray, Bub Asman",Space Cowboys,False
2000,2001,73,SOUND EDITING,Jon Johnson,U-571,True
2000,2001,73,VISUAL EFFECTS,"John Nelson, Neil Corbould, Tim Burke, Rob Harvey",Gladiator,True
2000,2001,73,VISUAL EFFECTS,"Scott E. Anderson, Craig Hayes, Scott Stokdyk, Stan Parks",Hollow Man,False
2000,2001,73,VISUAL EFFECTS,"Stefen Fangmeier, Habib Zargarpour, John Frazier, Walt Conti",The Perfect Storm,False
2000,2001,73,WRITING (Screenplay Based on Material Previously Produced or Published),Screenplay by Robert Nelson Jacobs,Chocolat,False
2000,2001,73,WRITING (Screenplay Based on Material Previously Produced or Published),Written by Wang Hui Ling and James Schamus and Tsai Kuo Jung,"Crouching Tiger, Hidden Dragon",False
2000,2001,73,WRITING (Screenplay Based on Material Previously Produced or Published),Written by Ethan Coen & Joel Coen,"O Brother, Where Art Thou?",False
2000,2001,73,WRITING (Screenplay Based on Material Previously Produced or Published),Screenplay by Stephen Gaghan,Traffic,True
2000,2001,73,WRITING (Screenplay Based on Material Previously Produced or Published),Screenplay by Steve Kloves,Wonder Boys,False
2000,2001,73,WRITING (Screenplay Written Directly for the Screen),Written by Cameron Crowe,Almost Famous,True
2000,2001,73,WRITING (Screenplay Written Directly for the Screen),Written by Lee Hall,Billy Elliot,False
2000,2001,73,WRITING (Screenplay Written Directly for the Screen),Written by Susannah Grant,Erin Brockovich,False
2000,2001,73,WRITING (Screenplay Written Directly for the Screen),Screenplay by David Franzoni and John Logan and William Nicholson;  Story by David Franzoni,Gladiator,False
2000,2001,73,WRITING (Screenplay Written Directly for the Screen),Written by Kenneth Lonergan,You Can Count on Me,False
2000,2001,73,HONORARY AWARD, Jack Cardiff,,True
2000,2001,73,HONORARY AWARD, Ernest Lehman,,True
2000,2001,73,IRVING G. THALBERG MEMORIAL AWARD,Dino De Laurentiis,,True
2001,2002,74,ACTOR IN A LEADING ROLE,Russell Crowe,A Beautiful Mind,False
2001,2002,74,ACTOR IN A LEADING ROLE,Sean Penn,I Am Sam,False
2001,2002,74,ACTOR IN A LEADING ROLE,Will Smith,Ali,False
2001,2002,74,ACTOR IN A LEADING ROLE,Denzel Washington,Training Day,True
2001,2002,74,ACTOR IN A LEADING ROLE,Tom Wilkinson,In the Bedroom,False
2001,2002,74,ACTOR IN A SUPPORTING ROLE,Jim Broadbent,Iris,True
2001,2002,74,ACTOR IN A SUPPORTING ROLE,Ethan Hawke,Training Day,False
2001,2002,74,ACTOR IN A SUPPORTING ROLE,Ben Kingsley,Sexy Beast,False
2001,2002,74,ACTOR IN A SUPPORTING ROLE,Ian McKellen,The Lord of the Rings: The Fellowship of the Ring,False
2001,2002,74,ACTOR IN A SUPPORTING ROLE,Jon Voight,Ali,False
2001,2002,74,ACTRESS IN A LEADING ROLE,Halle Berry,Monster's Ball,True
2001,2002,74,ACTRESS IN A LEADING ROLE,Judi Dench,Iris,False
2001,2002,74,ACTRESS IN A LEADING ROLE,Nicole Kidman,Moulin Rouge,False
2001,2002,74,ACTRESS IN A LEADING ROLE,Sissy Spacek,In the Bedroom,False
2001,2002,74,ACTRESS IN A LEADING ROLE,Renée Zellweger,Bridget Jones's Diary,False
2001,2002,74,ACTRESS IN A SUPPORTING ROLE,Jennifer Connelly,A Beautiful Mind,True
2001,2002,74,ACTRESS IN A SUPPORTING ROLE,Helen Mirren,Gosford Park,False
2001,2002,74,ACTRESS IN A SUPPORTING ROLE,Maggie Smith,Gosford Park,False
2001,2002,74,ACTRESS IN A SUPPORTING ROLE,Marisa Tomei,In the Bedroom,False
2001,2002,74,ACTRESS IN A SUPPORTING ROLE,Kate Winslet,Iris,False
2001,2002,74,ANIMATED FEATURE FILM,"Steve Oedekerk, John A. Davis",Jimmy Neutron: Boy Genius,False
2001,2002,74,ANIMATED FEATURE FILM,"Pete Docter, John Lasseter","Monsters, Inc.",False
2001,2002,74,ANIMATED FEATURE FILM,Aron Warner,Shrek,True
2001,2002,74,ART DIRECTION,Art Direction:  Aline Bonetto; Set Decoration:  Marie-Laure Valla,Amélie,False
2001,2002,74,ART DIRECTION,Art Direction:  Stephen Altman; Set Decoration:  Anna Pinnock,Gosford Park,False
2001,2002,74,ART DIRECTION,Art Direction:  Stuart Craig; Set Decoration:  Stephenie McMillan,Harry Potter and the Sorcerer's Stone,False
2001,2002,74,ART DIRECTION,Art Direction:  Grant Major; Set Decoration:  Dan Hennah,The Lord of the Rings: The Fellowship of the Ring,False
2001,2002,74,ART DIRECTION,Art Direction:  Catherine Martin; Set Decoration:  Brigitte Broch,Moulin Rouge,True
2001,2002,74,CINEMATOGRAPHY,Bruno Delbonnel,Amélie,False
2001,2002,74,CINEMATOGRAPHY,Slawomir Idziak,Black Hawk Down,False
2001,2002,74,CINEMATOGRAPHY,Andrew Lesnie,The Lord of the Rings: The Fellowship of the Ring,True
2001,2002,74,CINEMATOGRAPHY,Roger Deakins,The Man Who Wasn't There,False
2001,2002,74,CINEMATOGRAPHY,Donald M. McAlpine,Moulin Rouge,False
2001,2002,74,COSTUME DESIGN,Milena Canonero,The Affair of the Necklace,False
2001,2002,74,COSTUME DESIGN,Jenny Beavan,Gosford Park,False
2001,2002,74,COSTUME DESIGN,Judianna Makovsky,Harry Potter and the Sorcerer's Stone,False
2001,2002,74,COSTUME DESIGN,"Ngila Dickson, Richard Taylor",The Lord of the Rings: The Fellowship of the Ring,False
2001,2002,74,COSTUME DESIGN,"Catherine Martin, Angus Strathie",Moulin Rouge,True
2001,2002,74,DIRECTING,Ron Howard,A Beautiful Mind,True
2001,2002,74,DIRECTING,Ridley Scott,Black Hawk Down,False
2001,2002,74,DIRECTING,Robert Altman,Gosford Park,False
2001,2002,74,DIRECTING,Peter Jackson,The Lord of the Rings: The Fellowship of the Ring,False
2001,2002,74,DIRECTING,David Lynch,Mulholland Drive,False
2001,2002,74,DOCUMENTARY (Feature),Edet Belzberg,Children Underground,False
2001,2002,74,DOCUMENTARY (Feature),"Susan Froemke, Deborah Dickson",LaLee's Kin: The Legacy of Cotton,False
2001,2002,74,DOCUMENTARY (Feature),"Jean-Xavier de Lestrade, Denis Poncet",Murder on a Sunday Morning,True
2001,2002,74,DOCUMENTARY (Feature),"Justine Shapiro, B.Z. Goldberg",Promises,False
2001,2002,74,DOCUMENTARY (Feature),Christian Frei,War Photographer,False
2001,2002,74,DOCUMENTARY (Short Subject),Lianne Klapper McNally,Artists and Orphans: A True Drama,False
2001,2002,74,DOCUMENTARY (Short Subject),"Freida Lee Mock, Jessica Sanders",Sing!,False
2001,2002,74,DOCUMENTARY (Short Subject),"Sarah Kernochan, Lynn Appelle",Thoth,True
2001,2002,74,FILM EDITING,"Mike Hill, Dan Hanley",A Beautiful Mind,False
2001,2002,74,FILM EDITING,Pietro Scalia,Black Hawk Down,True
2001,2002,74,FILM EDITING,John Gilbert,The Lord of the Rings: The Fellowship of the Ring,False
2001,2002,74,FILM EDITING,Dody Dorn,Memento,False
2001,2002,74,FILM EDITING,Jill Bilcock,Moulin Rouge,False
2001,2002,74,FOREIGN LANGUAGE FILM,France,Amélie,False
2001,2002,74,FOREIGN LANGUAGE FILM,Norway,Elling,False
2001,2002,74,FOREIGN LANGUAGE FILM,India,Lagaan,False
2001,2002,74,FOREIGN LANGUAGE FILM,Bosnia & Herzegovina,No Man's Land,True
2001,2002,74,FOREIGN LANGUAGE FILM,Argentina,Son of the Bride,False
2001,2002,74,MAKEUP,"Greg Cannom, Colleen Callaghan",A Beautiful Mind,False
2001,2002,74,MAKEUP,"Peter Owen, Richard Taylor",The Lord of the Rings: The Fellowship of the Ring,True
2001,2002,74,MAKEUP,"Maurizio Silvi, Aldo Signoretti",Moulin Rouge,False
2001,2002,74,MUSIC (Original Score),John Williams,A.I. Artificial Intelligence,False
2001,2002,74,MUSIC (Original Score),James Horner,A Beautiful Mind,False
2001,2002,74,MUSIC (Original Score),John Williams,Harry Potter and the Sorcerer's Stone,False
2001,2002,74,MUSIC (Original Score),Howard Shore,The Lord of the Rings: The Fellowship of the Ring,True
2001,2002,74,MUSIC (Original Score),Randy Newman,"Monsters, Inc.",False
2001,2002,74,MUSIC (Original Song),Music and Lyric by Randy Newman,"Monsters, Inc.",True
2001,2002,74,MUSIC (Original Song),"Music and Lyric by Enya, Nicky Ryan and Roma Ryan",The Lord of the Rings: The Fellowship of the Ring,False
2001,2002,74,MUSIC (Original Song),Music and Lyric by Diane Warren,Pearl Harbor,False
2001,2002,74,MUSIC (Original Song),Music and Lyric by Sting,Kate & Leopold,False
2001,2002,74,MUSIC (Original Song),Music and Lyric by Paul McCartney,Vanilla Sky,False
2001,2002,74,BEST PICTURE,"Brian Grazer and Ron Howard, Producers",A Beautiful Mind,True
2001,2002,74,BEST PICTURE,"Robert Altman, Bob Balaban and David Levy, Producers",Gosford Park,False
2001,2002,74,BEST PICTURE,"Graham Leader, Ross Katz and Todd Field, Producers",In the Bedroom,False
2001,2002,74,BEST PICTURE,"Peter Jackson, Fran Walsh and Barrie M. Osborne, Producers",The Lord of the Rings: The Fellowship of the Ring,False
2001,2002,74,BEST PICTURE,"Martin Brown, Baz Luhrmann and Fred Baron, Producers",Moulin Rouge,False
2001,2002,74,SHORT FILM (Animated),"Ruairi Robinson, Seamus Byrne",Fifty Percent Grey,False
2001,2002,74,SHORT FILM (Animated),Ralph Eggleston,For the Birds,True
2001,2002,74,SHORT FILM (Animated),"Cathal Gaffney, Darragh O'Connell",Give Up Yer Aul Sins,False
2001,2002,74,SHORT FILM (Animated),Cordell Barker,Strange Invaders,False
2001,2002,74,SHORT FILM (Animated),Joseph E. Merideth,Stubble Trouble,False
2001,2002,74,SHORT FILM (Live Action),"Ray McKinnon, Lisa Blount",the accountant,True
2001,2002,74,SHORT FILM (Live Action),Virgil Widrich,Copy Shop,False
2001,2002,74,SHORT FILM (Live Action),Johannes Kiefer,Gregor's Greatest Invention,False
2001,2002,74,SHORT FILM (Live Action),"Slawomir Fabicki, Bogumil Godfrejow",A Man Thing (Meska Sprawa),False
2001,2002,74,SHORT FILM (Live Action),"Kalman Apple, Shameela Bakhsh",Speed for Thespians,False
2001,2002,74,SOUND,"Vincent Arnardi, Guillaume Leriche, Jean Umansky",Amélie,False
2001,2002,74,SOUND,"Michael Minkler, Myron Nettinga, Chris Munro",Black Hawk Down,True
2001,2002,74,SOUND,"Christopher Boyes, Michael Semanick, Gethin Creagh, Hammond Peek",The Lord of the Rings: The Fellowship of the Ring,False
2001,2002,74,SOUND,"Andy Nelson, Anna Behlmer, Roger Savage, Guntis Sics",Moulin Rouge,False
2001,2002,74,SOUND,"Kevin O'Connell, Greg P. Russell, Peter J. Devlin",Pearl Harbor,False
2001,2002,74,SOUND EDITING,"Gary Rydstrom, Michael Silvers","Monsters, Inc.",False
2001,2002,74,SOUND EDITING,"George Watters II, Christopher Boyes",Pearl Harbor,True
2001,2002,74,VISUAL EFFECTS,"Dennis Muren, Scott Farrar, Stan Winston, Michael Lantieri",A.I. Artificial Intelligence,False
2001,2002,74,VISUAL EFFECTS,"Jim Rygiel, Randall William Cook, Richard Taylor, Mark Stetson",The Lord of the Rings: The Fellowship of the Ring,True
2001,2002,74,VISUAL EFFECTS,"Eric Brevig, John Frazier, Ed Hirsh, Ben Snow",Pearl Harbor,False
2001,2002,74,WRITING (Screenplay Based on Material Previously Produced or Published),Written by Akiva Goldsman,A Beautiful Mind,True
2001,2002,74,WRITING (Screenplay Based on Material Previously Produced or Published),Written by Daniel Clowes & Terry Zwigoff,Ghost World,False
2001,2002,74,WRITING (Screenplay Based on Material Previously Produced or Published),Screenplay by Rob Festinger and Todd Field,In the Bedroom,False
2001,2002,74,WRITING (Screenplay Based on Material Previously Produced or Published),"Screenplay by Fran Walsh, Philippa Boyens, Peter Jackson",The Lord of the Rings: The Fellowship of the Ring,False
2001,2002,74,WRITING (Screenplay Based on Material Previously Produced or Published),Written by Ted Elliott & Terry Rossio and Joe Stillman and Roger S.H. Schulman,Shrek,False
2001,2002,74,WRITING (Screenplay Written Directly for the Screen),Screenplay by Guillaume Laurant and Jean-Pierre Jeunet; Dialogue by Guillaume Laurant,Amélie,False
2001,2002,74,WRITING (Screenplay Written Directly for the Screen),Written by Julian Fellowes,Gosford Park,True
2001,2002,74,WRITING (Screenplay Written Directly for the Screen),Screenplay by Christopher Nolan; Story by Jonathan Nolan,Memento,False
2001,2002,74,WRITING (Screenplay Written Directly for the Screen),Written by Milo Addica & Will Rokos,Monster's Ball,False
2001,2002,74,WRITING (Screenplay Written Directly for the Screen),Written by Wes Anderson & Owen Wilson,The Royal Tenenbaums,False
2001,2002,74,JEAN HERSHOLT HUMANITARIAN AWARD,Arthur Hiller,,True
2001,2002,74,HONORARY AWARD, Sidney Poitier in recognition of his remarkable accomplishments as an artist and as a human being.,,True
2001,2002,74,HONORARY AWARD, Robert Redford:  Actor,,True
2002,2003,75,ACTOR IN A LEADING ROLE,Adrien Brody,The Pianist,True
2002,2003,75,ACTOR IN A LEADING ROLE,Nicolas Cage,Adaptation,False
2002,2003,75,ACTOR IN A LEADING ROLE,Michael Caine,The Quiet American,False
2002,2003,75,ACTOR IN A LEADING ROLE,Daniel Day-Lewis,Gangs of New York,False
2002,2003,75,ACTOR IN A LEADING ROLE,Jack Nicholson,About Schmidt,False
2002,2003,75,ACTOR IN A SUPPORTING ROLE,Chris Cooper,Adaptation,True
2002,2003,75,ACTOR IN A SUPPORTING ROLE,Ed Harris,The Hours,False
2002,2003,75,ACTOR IN A SUPPORTING ROLE,Paul Newman,Road to Perdition,False
2002,2003,75,ACTOR IN A SUPPORTING ROLE,John C. Reilly,Chicago,False
2002,2003,75,ACTOR IN A SUPPORTING ROLE,Christopher Walken,Catch Me If You Can,False
2002,2003,75,ACTRESS IN A LEADING ROLE,Salma Hayek,Frida,False
2002,2003,75,ACTRESS IN A LEADING ROLE,Nicole Kidman,The Hours,True
2002,2003,75,ACTRESS IN A LEADING ROLE,Diane Lane,Unfaithful,False
2002,2003,75,ACTRESS IN A LEADING ROLE,Julianne Moore,Far from Heaven,False
2002,2003,75,ACTRESS IN A LEADING ROLE,Renée Zellweger,Chicago,False
2002,2003,75,ACTRESS IN A SUPPORTING ROLE,Kathy Bates,About Schmidt,False
2002,2003,75,ACTRESS IN A SUPPORTING ROLE,Julianne Moore,The Hours,False
2002,2003,75,ACTRESS IN A SUPPORTING ROLE,Queen Latifah,Chicago,False
2002,2003,75,ACTRESS IN A SUPPORTING ROLE,Meryl Streep,Adaptation,False
2002,2003,75,ACTRESS IN A SUPPORTING ROLE,Catherine Zeta-Jones,Chicago,True
2002,2003,75,ANIMATED FEATURE FILM,Chris Wedge,Ice Age,False
2002,2003,75,ANIMATED FEATURE FILM,Chris Sanders,Lilo & Stitch,False
2002,2003,75,ANIMATED FEATURE FILM,Jeffrey Katzenberg,Spirit: Stallion of the Cimarron,False
2002,2003,75,ANIMATED FEATURE FILM,Hayao Miyazaki,Spirited Away,True
2002,2003,75,ANIMATED FEATURE FILM,Ron Clements,Treasure Planet,False
