year_film,year_ceremony,ceremony,category,name,film,winner
2019,2020,92,COSTUME DESIGN,Jacqueline Durran,Little Women,True
2019,2020,92,COSTUME DESIGN,Arianne Phillips,Once upon a Time...in Hollywood,False
2019,2020,92,DIRECTING,Martin Scorsese,The Irishman,False
2019,2020,92,DIRECTING,Todd Phillips,Joker,False
2019,2020,92,DIRECTING,Sam Mendes,1917,False
2019,2020,92,DIRECTING,Quentin Tarantino,Once upon a Time...in Hollywood,False
2019,2020,92,DIRECTING,Bong Joon Ho,Parasite,True
2019,2020,92,DOCUMENTARY (Feature),"Steven Bognar, Julia Reichert and Jeff Reichert",American Factory,True
2019,2020,92,DOCUMENTARY (Feature),"Feras Fayyad, Kirstine Barfod and Sigrid Dyekjær",The Cave,False
2019,2020,92,DOCUMENTARY (Feature),"Petra Costa, Joanna Natasegara, Shane Boris and Tiago Pavan",The Edge of Democracy,False
2019,2020,92,DOCUMENTARY (Feature),Waad al-Kateab and Edward Watts,For Sama,False
2019,2020,92,DOCUMENTARY (Feature),"Ljubo Stefanov, Tamara Kotevska and Atanas Georgiev",Honeyland,False
2019,2020,92,DOCUMENTARY (Short Subject),Yi Seung-Jun and Gary Byung-Seok Kam,In the Absence,False
2019,2020,92,DOCUMENTARY (Short Subject),Carol Dysinger and Elena Andreicheva,Learning to Skateboard in a Warzone (If You're a Girl),True
2019,2020,92,DOCUMENTARY (Short Subject),John Haptas and Kristine Samuelson,Life Overtakes Me,False
2019,2020,92,DOCUMENTARY (Short Subject),Smriti Mundhra and Sami Khan,St. Louis Superman,False
2019,2020,92,DOCUMENTARY (Short Subject),Laura Nix and Colette Sandstedt,Walk Run Cha-Cha,False
2019,2020,92,FILM EDITING,Michael McCusker and Andrew Buckland,Ford v Ferrari,True
2019,2020,92,FILM EDITING,Thelma Schoonmaker,The Irishman,False
2019,2020,92,FILM EDITING,Tom Eagles,Jojo Rabbit,False
2019,2020,92,FILM EDITING,Jeff Groth,Joker,False
2019,2020,92,FILM EDITING,Yang Jinmo,Parasite,False
2019,2020,92,INTERNATIONAL FEATURE FILM,Poland,Corpus Christi,False
2019,2020,92,INTERNATIONAL FEATURE FILM,North Macedonia,Honeyland,False
2019,2020,92,INTERNATIONAL FEATURE FILM,France,Les Misérables,False
2019,2020,92,INTERNATIONAL FEATURE FILM,Spain,Pain and Glory,False
2019,2020,92,INTERNATIONAL FEATURE FILM,South Korea,Parasite,True
2019,2020,92,MAKEUP AND HAIRSTYLING,"Kazu Hiro, Anne Morgan and Vivian Baker",Bombshell,True
2019,2020,92,MAKEUP AND HAIRSTYLING,Nicki Ledermann and Kay Georgiou,Joker,False
2019,2020,92,MAKEUP AND HAIRSTYLING,Jeremy Woodhead,Judy,False
2019,2020,92,MAKEUP AND HAIRSTYLING,"Paul Gooch, Arjen Tuiten and David White",Maleficent: Mistress of Evil,False
2019,2020,92,MAKEUP AND HAIRSTYLING,"Naomi Donne, Tristan Versluis and Rebecca Cole",1917,False
2019,2020,92,MUSIC (Original Score),Hildur Guðnadóttir,Joker,True
2019,2020,92,MUSIC (Original Score),Alexandre Desplat,Little Women,False
2019,2020,92,MUSIC (Original Score),Randy Newman,Marriage Story,False
2019,2020,92,MUSIC (Original Score),Thomas Newman,1917,False
2019,2020,92,MUSIC (Original Score),John Williams,Star Wars: The Rise of Skywalker,False
2019,2020,92,MUSIC (Original Song),Music and Lyric by Randy Newman,Toy Story 4,False
2019,2020,92,MUSIC (Original Song),Music by Elton John; Lyric by Bernie Taupin,Rocketman,True
2019,2020,92,MUSIC (Original Song),Music and Lyric by Diane Warren,Breakthrough,False
2019,2020,92,MUSIC (Original Song),Music and Lyric by Kristen Anderson-Lopez and Robert Lopez,Frozen II,False
2019,2020,92,MUSIC (Original Song),Music and Lyric by Joshuah Brian Campbell and Cynthia Erivo,Harriet,False
2019,2020,92,BEST PICTURE,"Peter Chernin, Jenno Topping and James Mangold, Producers",Ford v Ferrari,False
2019,2020,92,BEST PICTURE,"Martin Scorsese, Robert De Niro, Jane Rosenthal and Emma Tillinger Koskoff, Producers",The Irishman,False
2019,2020,92,BEST PICTURE,"Carthew Neal, Taika Waititi and Chelsea Winstanley, Producers",Jojo Rabbit,False
2019,2020,92,BEST PICTURE,"Todd Phillips, Bradley Cooper and Emma Tillinger Koskoff, Producers",Joker,False
2019,2020,92,BEST PICTURE,"Amy Pascal, Producer",Little Women,False
2019,2020,92,BEST PICTURE,"Noah Baumbach and David Heyman, Producers",Marriage Story,False
2019,2020,92,BEST PICTURE,"Sam Mendes, Pippa Harris, Jayne-Ann Tenggren and Callum McDougall, Producers",1917,False
2019,2020,92,BEST PICTURE,"David Heyman, Shannon McIntosh and Quentin Tarantino, Producers",Once upon a Time...in Hollywood,False
2019,2020,92,BEST PICTURE,"Kwak Sin Ae and Bong Joon Ho, Producers",Parasite,True
2019,2020,92,PRODUCTION DESIGN,Production Design: Bob Shaw; Set Decoration: Regina Graves,The Irishman,False
2019,2020,92,PRODUCTION DESIGN,Production Design: Ra Vincent; Set Decoration: Nora Sopková,Jojo Rabbit,False
2019,2020,92,PRODUCTION DESIGN,Production Design: Dennis Gassner; Set Decoration: Lee Sandales,1917,False
2019,2020,92,PRODUCTION DESIGN,Production Design: Barbara Ling; Set Decoration: Nancy Haigh,Once upon a Time...in Hollywood,True
2019,2020,92,PRODUCTION DESIGN,Production Design: Lee Ha Jun; Set Decoration: Cho Won Woo,Parasite,False
2019,2020,92,SHORT FILM (Animated),Daria Kashcheeva,Dcera (Daughter),False
2019,2020,92,SHORT FILM (Animated),Matthew A. Cherry and Karen Rupert Toliver,Hair Love,True
2019,2020,92,SHORT FILM (Animated),Rosana Sullivan and Kathryn Hendrickson,Kitbull,False
2019,2020,92,SHORT FILM (Animated),Bruno Collet and Jean-François Le Corre,Memorable,False
2019,2020,92,SHORT FILM (Animated),Siqi Song,Sister,False
2019,2020,92,SHORT FILM (Live Action),Meryam Joobeur and Maria Gracia Turgeon,Brotherhood,False
2019,2020,92,SHORT FILM (Live Action),Yves Piat and Damien Megherbi,Nefta Football Club,False
2019,2020,92,SHORT FILM (Live Action),Marshall Curry,The Neighbors' Window,True
2019,2020,92,SHORT FILM (Live Action),Bryan Buckley and Matt Lefebvre,Saria,False
2019,2020,92,SHORT FILM (Live Action),Delphine Girard,A Sister,False
2019,2020,92,SOUND EDITING,Donald Sylvester,Ford v Ferrari,True
2019,2020,92,SOUND EDITING,Alan Robert Murray,Joker,False
2019,2020,92,SOUND EDITING,Oliver Tarney and Rachael Tate,1917,False
2019,2020,92,SOUND EDITING,Wylie Stateman,Once upon a Time...in Hollywood,False
2019,2020,92,SOUND EDITING,Matthew Wood and David Acord,Star Wars: The Rise of Skywalker,False
2019,2020,92,SOUND MIXING,"Gary Rydstrom, Tom Johnson and Mark Ulano",Ad Astra,False
2019,2020,92,SOUND MIXING,"Paul Massey, David Giammarco and Steven A. Morrow",Ford v Ferrari,False
2019,2020,92,SOUND MIXING,"Tom Ozanich, Dean Zupancic and Tod Maitland",Joker,False
2019,2020,92,SOUND MIXING,Mark Taylor and Stuart Wilson,1917,True
2019,2020,92,SOUND MIXING,"Michael Minkler, Christian P. Minkler and Mark Ulano",Once upon a Time...in Hollywood,False
2019,2020,92,VISUAL EFFECTS,"Dan DeLeeuw, Russell Earl, Matt Aitken and Dan Sudick",Avengers: Endgame,False
2019,2020,92,VISUAL EFFECTS,"Pablo Helman, Leandro Estebecorena, Nelson Sepulveda-Fauser and Stephane Grabli",The Irishman,False
2019,2020,92,VISUAL EFFECTS,"Robert Legato, Adam Valdez, Andrew R. Jones and Elliot Newman",The Lion King,False
2019,2020,92,VISUAL EFFECTS,"Guillaume Rocheron, Greg Butler and Dominic Tuohy",1917,True
2019,2020,92,VISUAL EFFECTS,"Roger Guyett, Neal Scanlan, Patrick Tubach and Dominic Tuohy",Star Wars: The Rise of Skywalker,False
2019,2020,92,WRITING (Adapted Screenplay),Screenplay by Steven Zaillian,The Irishman,False
2019,2020,92,WRITING (Adapted Screenplay),Screenplay by Taika Waititi,Jojo Rabbit,True
2019,2020,92,WRITING (Adapted Screenplay),Written by Todd Phillips & Scott Silver,Joker,False
2019,2020,92,WRITING (Adapted Screenplay),Written for the screen by Greta Gerwig,Little Women,False
2019,2020,92,WRITING (Adapted Screenplay),Written by Anthony McCarten,The Two Popes,False
2019,2020,92,WRITING (Original Screenplay),Written by Rian Johnson,Knives Out,False
2019,2020,92,WRITING (Original Screenplay),Written by Noah Baumbach,Marriage Story,False
2019,2020,92,WRITING (Original Screenplay),Written by Sam Mendes & Krysty Wilson-Cairns,1917,False
2019,2020,92,WRITING (Original Screenplay),Written by Quentin Tarantino,Once upon a Time...in Hollywood,False
2019,2020,92,WRITING (Original Screenplay),"Screenplay by Bong Joon Ho, Han Jin Won; Story by Bong Joon Ho",Parasite,True
2019,2020,92,JEAN HERSHOLT HUMANITARIAN AWARD,Geena Davis,,True
2019,2020,92,HONORARY AWARD, David Lynch,,True
2019,2020,92,HONORARY AWARD, Wes Studi,,True
2019,2020,92,HONORARY AWARD, Lina Wertmüller,,True
